division_name,depot_name,route_code,device_imei,event_location,event_date,speed,ignition_status,gps_status,main_battery_status,vehicle_status,running_status,vehicle_reg_no
PARBHANI,PARBHANI,,8.62818E+14,PARBHANI - Bus Stop,12:58.0,0,0,2,1,ON ROAD,locationEvent,MH20BL3606
PARBHANI,PARBHANI,,8.62818E+14,"Parbhani, Maharashtra, 431400, India",11:35.0,0,0,1,1,ON ROAD,"locationEvent,stopEvent",MH20BL3493
BHANDARA,TUMSAR,,8.62818E+14,"Tumsar, Bhandara, Bhandara, Maharashtra, 441912, India",10:46.0,0,0,1,1,ON ROAD,locationEvent,MH409885
PALGHAR,BOISAR,,8.62818E+14,BOISAR Depot,10:04.0,0,1,2,1,ON ROAD,locationEvent,MH07C7258
AMRAVATI,BADNERA,,8.62818E+14,"Badnera, Amravati, Maharashtra, 444700, India",08:33.0,0,0,2,0,ON ROAD,locationEvent,MH09EM1547
AMRAVATI,CHANDUR RAILWAY,,8.62818E+14,CHANDUR RAILWAY - Bus Stop,06:54.0,0,0,1,1,ON ROAD,locationEvent,MH40N8727
AMRAVATI,BADNERA,,8.62818E+14,BADNERA - Bus Stop,04:38.0,0,1,1,1,ON ROAD,locationEvent,MH40Y5009
RAIGAD,MANGAON,,8.69247E+14,"Mangaon Bus Station, NH66:753F, Mangaon, Kulaba, Raigad, Maharashtra, 402104, India",04:00.0,0,0,1,0,ON ROAD,"mainBatteryDisconnectAlert,locationEvent",MH20D9416
SINDHUDURG,VIJAYDURG,,8.62818E+14,"MSH4, Pural, Padel Canteen, Sindhudurg, Maharashtra, India",00:59.0,0,0,1,1,ON ROAD,locationEvent,MH14BT0252
PALGHAR,NALASOPARA,,8.62818E+14,BHOOM Depot,00:23.0,0,0,1,1,ON ROAD,locationEvent,MH14BT2740
SANGLI,SANGLI,,8.68997E+14,SANGLI Depot,59:40.0,0,0,1,0,ON ROAD,locationEvent,MH14BT5058
THANE,THANE II,,8.67322E+14,THANE CBS - Bus Stop,59:13.0,0,1,1,1,ON ROAD,locationEvent,MH14BT0616
WARDHA,WARDHA,,8.69247E+14,"Wardha, Maharashtra, 442001, India",57:32.0,0,0,1,0,ON ROAD,locationEvent,MH40N9995
RAIGAD,MANGAON,,8.62818E+14,MANGAON - Bus Stop,53:45.0,0,0,1,1,ON ROAD,"stopEvent,locationEvent",MH20D8923
NASIK,KALWAN,,8.67322E+14,"SH17, Kalwan, ?????, Nashik, Maharashtra, 423500, India",52:39.0,0,1,1,1,ON ROAD,locationEvent,MH20BL4187
RATNAGIRI,RAJAPUR,,8.69247E+14,"NH66, Rajapur, Ratnagiri, Maharashtra, 416702, India",51:21.0,0,0,1,1,ON ROAD,"locationEvent,mainBatteryConnectAlert",MH20D9659
SANGLI,SANGLI,,8.67322E+14,"Sangli Bus Stand, Kolhapur-Sangli Highway, Gaon Bhag, ??????, Sangli, Sangli district, Maharashtra, 416416, India",46:14.0,0,0,1,0,ON ROAD,locationEvent,MH14BT1255
SANGLI,ATPADI,,8.69247E+14,"SH76, Pandharpur, Solapur, Maharashtra, 413300, India",44:45.0,0,0,1,0,ON ROAD,locationEvent,MH07C9572
SATARA,MEDHA,,8.62818E+14,"SH 73, Medha, Satara, Maharashtra, 415022, India",44:09.0,0,0,1,1,ON ROAD,locationEvent,MH12EF6852
PALGHAR,BOISAR,,8.68996E+14,"Boisar, Palghar, Maharashtra, 401501, India",42:49.0,0,1,1,1,ON ROAD,locationEvent,MH14BT2396
AMRAVATI,PARATWADA,,8.62818E+14,"NH353J, Paratwada, Amravati, Maharashtra, 444800, India",41:16.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryAlert",MH40Y5938
PUNE,CHINCHWAD,,8.68997E+14,"Chikhli, Buldhana, Maharashtra, 443200, India",39:19.0,0,1,1,1,ON ROAD,locationEvent,MH12EF6459
SOLAPUR,SOLAPUR,,8.62818E+14,"MSRT Office, Solapur Road, Mhesh Nagar, Solapur, Maharashtra, 413001, India",37:03.0,0,0,1,0,ON ROAD,"locationEvent,ignitionOffAlert",MH06BW3594
KOLHAPUR,KOLHAPUR,,8.68997E+14,"Waghala, Nanded-Waghala, Nanded, Nanded, Maharashtra, 431600, India",37:02.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryResetAlert",MH14BT4674
NASIK,YEOLA,,8.67322E+14,"Yeola, ?????, Nashik, Maharashtra, 423400, India",37:01.0,0,1,1,1,ON ROAD,"locationEvent,emergencyWireCutAlert",MH20BL0237
PALGHAR,BOISAR,,8.67322E+14,"Boisar, Palghar, Maharashtra, 401501, India",34:09.0,0,0,1,1,ON ROAD,locationEvent,MH14BT2277
SANGLI,MIRAJ,,8.68997E+14,"Chandanwadi, Miraj, ??????, Sangli, Sangli district, Maharashtra, 416400, India",34:03.0,0,0,1,0,ON ROAD,locationEvent,MH40N8332
SANGLI,SANGLI,,8.68997E+14,SANGLI Depot,31:15.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH11BL9260
SANGLI,SANGLI,,8.68997E+14,SANGLI Depot,27:30.0,0,0,1,0,ON ROAD,"lowBatteryAlert,stopEvent,locationEvent",MH14BT3854
KOLHAPUR,SAMBHAJI NAGAR,,8.68996E+14,"Dattatreya Temple, Pitali Ganpati Chowk, Tarabai Park, Shivaji Park, Kolhapur, Maharashtra, 416003, India",26:51.0,0,Idea Cellular Ltd,1,0,ON ROAD,"locationEvent,lowBatteryAlert",MH14BT5039
CHANDRAPUR,CHANDRAPUR,,8.69247E+14,GHUGGUS FATA / PADOLI - Bus Stop,25:42.0,0,0,1,0,ON ROAD,locationEvent,MH40N8515
SANGLI,ISLAMPUR,,8.68997E+14,"Kupwad, ??????, Sangli, Sangli district, Maharashtra, 416410, India",25:06.0,0,0,1,0,ON ROAD,"lowBatteryAlert,locationEvent",MH14BT2943
BHANDARA,TUMSAR,,8.62818E+14,TUMSAR - Bus Stop,23:23.0,0,0,2,0,ON ROAD,locationEvent,MH40Y5875
SOLAPUR,SOLAPUR,,8.62818E+14,"Pandharpur, Solapur, Maharashtra, 413300, India",19:01.0,0,1,1,1,AT DWS,locationEvent,MH06BW0633
SANGLI,SANGLI,,8.68997E+14,"SH75, Gaon Bhag, ??????, Sangli, Sangli district, Maharashtra, 416416, India",17:48.0,0,0,1,0,ON ROAD,locationEvent,MH14BT4993
BHANDARA,TUMSAR,,8.62818E+14,"Tumsar, Bhandara, Bhandara, Maharashtra, 441912, India",17:41.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryAlert",MH07C9352
SOLAPUR,SOLAPUR,,8.62818E+14,"Mhesh Nagar, Solapur, Maharashtra, 413001, India",15:49.0,0,1,1,1,AT DWS,locationEvent,MH06BW0648
PALGHAR,DAHANU,,8.69247E+14,DAHANU Depot,13:42.0,0,0,1,0,ON ROAD,locationEvent,MH06S8619
AURANGABAD,AURANGABAD II,,8.69247E+14,"Aurangabad Central Bus Station, Bus Station Road, Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India",13:18.0,0,0,1,0,ON ROAD,"ignitionOffAlert,stopEvent,locationEvent",MH20BL1103
PALGHAR,DAHANU,,8.69247E+14,"State Highway 30, Dahanu, Palghar, Maharashtra, 401600, India",10:04.0,0,0,1,0,ON ROAD,locationEvent,MH06S8652
CHANDRAPUR,CHIMUR,,8.62818E+14,"NH353E, Chimur, Chandrapur, Maharashtra, 442903, India",09:16.0,0,0,1,1,ON ROAD,locationEvent,MH07C7097
PARBHANI,PARBHANI,,8.69247E+14,"Parbhani Bus Station, NH61, Parbhani, Maharashtra, 431400, India",03:16.0,0,1,1,1,ON ROAD,locationEvent,MH09EM9268
PALGHAR,DAHANU,,8.69247E+14,"State Highway 30, Dahanu, Palghar, Maharashtra, 401600, India",02:18.0,0,0,1,0,ON ROAD,locationEvent,MH06S8794
SANGLI,SANGLI,,8.68997E+14,"Kupwad, ??????, Sangli, Sangli district, Maharashtra, 416410, India",58:28.0,0,0,1,0,AT DWS,"stopEvent,ignitionOffAlert,locationEvent",MH14BT4137
PALGHAR,DAHANU,,8.69247E+14,DAHANU Depot,57:28.0,0,0,1,0,ON ROAD,locationEvent,MH20BT3510
SOLAPUR,SANGOLA,,8.62818E+14,"Mhesh Nagar, Solapur, Maharashtra, 413001, India",54:12.0,0,0,1,0,ON ROAD,"mainBatteryDisconnectAlert,locationEvent",MH14BT3372
CHANDRAPUR,CHIMUR,,8.69247E+14,"NH353E, Chimur, Chandrapur, Maharashtra, 442903, India",54:10.0,0,0,1,0,ON ROAD,"mainBatteryDisconnectAlert,locationEvent",MH40N9318
SANGLI,MIRAJ,,8.62818E+14,"Chandanwadi, Miraj, ??????, Sangli, Sangli district, Maharashtra, 416400, India",52:59.0,0,1,1,1,ON ROAD,locationEvent,MH14BT5056
SANGLI,SANGLI,,8.62818E+14,"Sangli Bus Stand, Kolhapur-Sangli Highway, Gaon Bhag, ??????, Sangli, Sangli district, Maharashtra, 416416, India",52:11.0,0,0,1,1,ON ROAD,"stopEvent,locationEvent",MH14BT1084
SANGLI,SANGLI,,8.68997E+14,"Kupwad, ??????, Sangli, Sangli district, Maharashtra, 416410, India",51:36.0,0,0,1,0,AT DWS,locationEvent,MH14BT1693
SANGLI,ATPADI,,8.69247E+14,"Kupwad, ??????, Sangli, Sangli district, Maharashtra, 416410, India",50:07.0,0,0,1,1,ON ROAD,locationEvent,MH06S8952
SANGLI,MIRAJ,,8.68997E+14,"Chandanwadi, Miraj, ??????, Sangli, Sangli district, Maharashtra, 416400, India",49:23.0,0,1,1,1,ON ROAD,locationEvent,MH06S8372
PALGHAR,DAHANU,,8.62818E+14,"State Highway 30, Dahanu, Palghar, Maharashtra, 401600, India",47:29.0,0,0,1,1,ON ROAD,locationEvent,MH06S8669
SOLAPUR,SOLAPUR,,8.62818E+14,"Mhesh Nagar, Solapur, Maharashtra, 413001, India",43:25.0,0,1,1,1,ON ROAD,"stopEvent,locationEvent",MH06BW3589
SANGLI,MIRAJ,,8.68997E+14,"Miraj, ??????, Sangli, Sangli district, Maharashtra, 416400, India",40:17.0,0,0,1,0,ON ROAD,"locationEvent,ignitionOffAlert",MH07C7338
AURANGABAD,AURANGABAD I,,8.62818E+14,"N-2 Cidco, Chikalthana MIDC, Aurangabad, Maharashtra, 431002, India",39:08.0,0,0,1,0,ON ROAD,locationEvent,MH14BT1921
PALGHAR,DAHANU,,8.69247E+14,DAHANU Depot,37:59.0,0,0,1,1,ON ROAD,locationEvent,MH14BT2009
CHANDRAPUR,CHIMUR,,8.62818E+14,"NH353E, Chimur, Chandrapur, Maharashtra, 442903, India",32:37.0,0,0,1,1,ON ROAD,"stopEvent,locationEvent",MH40Y5168
PALGHAR,DAHANU,,8.62818E+14,"State Highway 30, Dahanu, Palghar, Maharashtra, 401600, India",27:17.0,0,0,1,1,ON ROAD,"locationEvent,stopEvent",MH14BT2326
SOLAPUR,PANDHARPUR,,8.62818E+14,"SH76, Pandharpur, Solapur, Maharashtra, 413300, India",26:54.0,0,0,2,0,ON ROAD,locationEvent,MH14BT3790
NASIK,YEOLA,,8.67322E+14,YEOLA Depot,24:18.0,0,0,1,1,ON ROAD,locationEvent,MH12EF6013
NAGPUR,NAGPUR CBS 1,,8.62818E+14,"Jat-tarodi Road, Shaniwari, Dhantoli, Nagpur, Maharashtra, 440001, India",12:31.0,0,1,1,1,ON ROAD,locationEvent,MH40N8423
PALGHAR,DAHANU,,8.62818E+14,"State Highway 30, Dahanu, Palghar, Maharashtra, 401600, India",10:33.0,0,0,1,1,ON ROAD,locationEvent,MH20BL3387
AURANGABAD,SILLOD,,8.69247E+14,"Sillod, NH753F, Sillod, Aurangabad, Maharashtra, 431112, India",07:41.0,0,0,1,1,ON ROAD,"locationEvent,stopEvent",MH13CU7949
NANDED,NANDED ,,8.62818E+14,"Waghala, Nanded-Waghala, Nanded, Nanded, Maharashtra, 431600, India",06:20.0,0,1,2,1,ON ROAD,locationEvent,MH20BL3993
SANGLI,SANGLI,,8.68997E+14,SANGLI Depot,03:01.0,0,1,1,1,ON ROAD,locationEvent,MH06BW0701
SANGLI,SANGLI,,8.68997E+14,SANGLI Depot,02:03.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryResetAlert,stopEvent",MH14BT4036
SANGLI,MIRAJ,,8.62818E+14,MIRAJ Depot,59:52.0,0,1,1,1,ON ROAD,locationEvent,MH06S8020
JALNA,JALNA,,8.69247E+14,"Rahmangunj, Jalna, Maharashtra, 431200, India",00:20.0,0,1,1,1,ON ROAD,locationEvent,MH14BT0244
SINDHUDURG,DEOGAD,,8.62818E+14,"Devgad, Sindhudurg, Maharashtra, 416613, India",08:03.0,0,1,2,1,ON ROAD,locationEvent,MH07C7201
AMRAVATI,PARATWADA,,8.62818E+14,"NH353J, Paratwada, Amravati, Maharashtra, 444800, India",58:26.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH09EM1631
PALGHAR,SAFALA,,8.62818E+14,SAFALA Depot,46:09.0,0,0,2,0,ON ROAD,locationEvent,MH14BT3985
RATNAGIRI,CHIPLUN,,8.68997E+14,"Mumbai Goa Highway, Chiplun, Ratnagiri, Maharashtra, 415600, India",20:58.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH14BT2264
PUNE,BHOR,,8.62818E+14,"Bhor Shirwal Rasta, Bhor, Pune, Pune District, Maharashtra, 412206, India",58:37.0,0,1,1,1,ON ROAD,locationEvent,MH12EF6697
PUNE,BHOR,,8.62818E+14,"Bhor Shirwal Rasta, Bhor, Pune, Pune District, Maharashtra, 412206, India",32:52.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent,ignitionOffAlert",MH20BL0176
PUNE,BHOR,,8.62818E+14,"Bhor Shirwal Rasta, Bhor, Pune, Pune District, Maharashtra, 412206, India",59:31.0,0,1,1,1,ON ROAD,locationEvent,MH12EF6361
JALGAON,JAMNER,,8.62818E+14,"SH185, Jamner, ?????, Jalgaon, Maharashtra, 424206, India",09:27.0,0,0,1,0,ON ROAD,locationEvent,MH20BL1931
THANE,BHIVANDI,,8.62818E+14,"NH848, ??????, Bhiwandi, Thane, Maharashtra, 421302, India",56:38.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryAlert",MH20BL0446
JALGAON,JAMNER,,8.62818E+14,"SH185, Jamner, ?????, Jalgaon, Maharashtra, 424206, India",49:23.0,0,1,1,1,ON ROAD,"stopEvent,locationEvent",MH20D8894
NEW VEHICLES,NEW VEHICLES,,8.69247E+14,"NH753B, Akkalkuva, Nandubar, Maharashtra, India",38:58.0,49.2,1,1,0,ON ROAD,"locationEvent,harshBrakingAlert",MB1PBEHD8KEYE5895
SATARA,DAHIVADI,,8.69247E+14,"Dahiwadi, Satara, Maharashtra, 415508, India",17:04.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,unauthorizedStopAlert",MH14BT0788
SATARA,DAHIVADI,,8.69247E+14,"Dahiwadi, Satara, Maharashtra, 415508, India",16:25.0,0,0,1,0,ON ROAD,"stopEvent,unauthorizedStopAlert,locationEvent",MH12EF6531
KOLHAPUR,AJRA,,8.69247E+14,"Warna Bhavan, Shivaji Park, Kolhapur, Maharashtra, 416003, India",26:13.0,0,0,1,0,ON ROAD,"lowBatteryAlert,locationEvent",MH14BT0837
BHANDARA,GONDIA,,8.62818E+14,"Gondia Bus Stand, Gondia - Balaghat Road, Sai Colony, Gondia, Gondiya, Maharashtra, 441600, India",10:12.0,0,1,2,1,ON ROAD,locationEvent,MH40AQ6059
BEED,BEED,,8.69247E+14,BEED Depot,01:54.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH40N9226
MUMBAI,KURLA NEHRU NAGAR,,8.67322E+14,"Swami Vivekanand School, Shiv Shrusti, Milan Nagar, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",27:56.0,0,1,1,1,AT DWS,locationEvent,MH14BT3960
BEED,BEED,,8.69247E+14,BEED Depot,27:40.0,0,1,1,0,ON ROAD,"mainBatteryDisconnectAlert,locationEvent,stopEvent",MH20BL2688
JALNA,AMBAD,,8.69247E+14,"Government Hospital, , Ambad, Jalna, Maharashtra, 431204, India",41:55.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH14BT3023
PUNE,NARAYANGAON,,8.68997E+14,NARAYANGAON Depot,38:49.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryAlert",MH12EF6407
AURANGABAD,AURANGABAD II,,8.69247E+14,"Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India",34:43.0,0,1,1,0,ON ROAD,"locationEvent,stopEvent,mainBatteryDisconnectAlert",MH20BL1785
KOLHAPUR,AJRA,,8.62818E+14,"Ajra, Kolhapur, Maharashtra, 416505, India",06:45.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryAlert",MH14BT3371
BHANDARA,SAKOLI,,8.62818E+14,"Sakoli, Bhandara, Bhandara, Maharashtra, 441802, India",03:01.0,0,0,1,0,ON ROAD,locationEvent,MH40Y5534
NASIK,NASIK I,,8.67322E+14,NASIK I Depot,01:12.0,0,0,1,0,ON ROAD,locationEvent,MH06S8304
BHANDARA,BHANDARA,,8.62818E+14,"SH271, Bhandara, Bhandara, Bhandara, Maharashtra, 441900, India",00:16.0,0,0,2,0,ON ROAD,locationEvent,MH07C9370
SOLAPUR,KURDUWADI,,8.62818E+14,"Kurduvadi, Solapur, Maharashtra, 413230, India",53:00.0,0,0,1,1,ON ROAD,locationEvent,MH14BT4039
SANGLI,ISLAMPUR,,8.68997E+14,ISLAMPUR - Bus Stop,44:21.0,0,1,1,1,ON ROAD,locationEvent,MH14BT0532
AURANGABAD,AURANGABAD II,,8.69247E+14,"Corporation Swimming Pool, Bus Station Road, Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India",41:06.0,0,0,1,0,ON ROAD,locationEvent,MH14BT2642
KOLHAPUR,CHANDGAD,,8.62818E+14,"State Highway 131, Chandgad, Kolhapur, Maharashtra, India",40:24.0,0,0,1,0,ON ROAD,locationEvent,MH12EF6508
KOLHAPUR,KOLHAPUR,,8.68996E+14,KOLHAPUR Depot,39:56.0,0,0,1,0,ON ROAD,locationEvent,MH07C7152
DHULE,NANDURBAR,,8.68997E+14,"Nandurbar, Nandubar, Maharashtra, 425412, India",28:15.0,0,0,1,0,ON ROAD,locationEvent,MH20D8816
KOLHAPUR,CHANDGAD,,8.62818E+14,"State Highway 131, Chandgad, Kolhapur, Maharashtra, India",27:09.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryAlert",MH20D9072
NASIK,NASIK I,,8.68997E+14,NASIK MAHAMARG - Bus Stop,24:11.0,0,1,1,1,ON ROAD,locationEvent,MH14GU0644
SANGLI,ISLAMPUR,,8.68996E+14,"Islampur Bus Station, Peth-Sangli Road, Shivaj Chowk, Islampur, Walwa, Sangli district, Maharashtra, 415409, India",20:55.0,0,0,1,0,ON ROAD,locationEvent,MH14BT0963
KOLHAPUR,CHANDGAD,,8.62818E+14,"State Highway 131, Chandgad, Kolhapur, Maharashtra, India",16:43.0,0,0,1,0,ON ROAD,locationEvent,MH12CH7710
KOLHAPUR,CHANDGAD,,8.62818E+14,"State Highway 131, Chandgad, Kolhapur, Maharashtra, India",00:19.0,0,0,1,0,ON ROAD,locationEvent,MH12EF6368
AURANGABAD,AURANGABAD II,,8.69247E+14,"Corporation Swimming Pool, Bus Station Road, Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India",48:04.0,0,0,1,0,ON ROAD,locationEvent,MH20BL2565
KOLHAPUR,AJRA,,8.62818E+14,"Ajra, Kolhapur, Maharashtra, 416505, India",36:54.0,0,0,1,0,ON ROAD,locationEvent,MH11BL9395
PALGHAR,JAWHAR,,8.62818E+14,"Sunrisenagar, Jawhar, Palghar, Maharashtra, India",30:19.0,0,1,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT2397
SANGLI,ISLAMPUR,,8.68997E+14,ISLAMPUR - Bus Stop,23:15.0,0,0,1,0,ON ROAD,locationEvent,MH12CH7863
AURANGABAD,AURANGABAD I,,8.69247E+14,"Corporation Swimming Pool, Bus Station Road, Guatam Nagar, Cantonment, Aurangabad, Maharashtra, 431002, India",21:31.0,0,0,1,0,ON ROAD,"locationEvent,ignitionOffAlert",MH09EM8722
NANDED,NANDED ,,8.62818E+14,"Nanded-Waghala, Nanded, Nanded, Maharashtra, 431600, India",15:52.0,0,0,1,0,ON ROAD,locationEvent,MH20BL3907
SANGLI,ISLAMPUR,,8.68997E+14,"Islampur Bus Station, Peth-Sangli Road, Shivaj Chowk, Islampur, Walwa, Sangli district, Maharashtra, 415409, India",10:11.0,6.6,1,1,1,ON ROAD,"mainBatteryConnectAlert,locationEvent",MH14BT2916
AHMADNAGAR,SANGAMNER,,8.62818E+14,SANGAMNER Depot,03:35.0,0,1,1,1,ON ROAD,locationEvent,MH20D9375
SANGLI,SANGLI,,8.68997E+14,SANGLI - Bus Stop,51:01.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,lowBatteryResetAlert",MH14BT4990
NASIK,SINNAR,,8.68997E+14,"Nashik, ?????, Nashik, Maharashtra, 422001, India",40:30.0,0,0,1,1,ON ROAD,"mainBatteryConnectAlert,locationEvent,stopEvent",MH14BT3598
BHANDARA,GONDIA,,8.62818E+14,"Gondia Bus Stand, Gondia - Balaghat Road, Sai Colony, Gondia, Gondiya, Maharashtra, 441600, India",31:25.0,0,0,1,0,ON ROAD,locationEvent,MH14BT0854
THANE,MURBAD,,8.62818E+14,MURBAD Depot,28:44.0,0,0,1,0,ON ROAD,locationEvent,MH20BL0981
RAIGAD,ALIBAG,,8.68997E+14,NASIK I Depot,09:45.0,0,0,1,0,AT DWS,"locationEvent,lowBatteryAlert",MH06BW0641
NASIK,NASIK I,,8.67322E+14,Near Nashik One Depot,01:41.0,0,0,1,0,ON ROAD,locationEvent,MH06BW0195
SINDHUDURG,KANKAVALI,,8.68997E+14,KANKAVALI - Bus Stop,59:01.0,0,0,1,0,ON ROAD,"lowBatteryAlert,locationEvent",MH14BT4598
THANE,MURBAD,,8.62818E+14,MURBAD Depot,56:29.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH07C7257
THANE,MURBAD,,8.62818E+14,MURBAD - Bus Stop,53:16.0,0,0,2,0,ON ROAD,locationEvent,MH20D8887
NASIK,NASIK I,,8.68997E+14,Near Nashik One Depot,50:32.0,0,0,1,0,ON ROAD,locationEvent,MH09EM3532
KOLHAPUR,SAMBHAJI NAGAR,,8.68996E+14,SAMBHAJI NAGAR Depot,45:16.0,0,0,1,0,ON ROAD,"locationEvent,ignitionOffAlert",MH07C7988
THANE,THANE II,,8.67322E+14,THANE CBS - Bus Stop,37:32.0,0,0,1,0,ON ROAD,locationEvent,MH20D9955
THANE,MURBAD,,8.62818E+14,MURBAD - Bus Stop,31:35.0,0,0,2,0,ON ROAD,locationEvent,MH14BT2551
SINDHUDURG,KANKAVALI,,8.68996E+14,KANKAVALI - Bus Stop,29:21.0,0,0,1,0,ON ROAD,locationEvent,MH14BT4596
SINDHUDURG,KANKAVALI,,8.68997E+14,KANKAVALI - Bus Stop,25:05.0,0,0,1,0,ON ROAD,locationEvent,MH14BT3967
KOLHAPUR,KOLHAPUR,,8.68996E+14,KOLHAPUR - Bus Stop,21:16.0,0,0,1,0,ON ROAD,locationEvent,MH06S8358
KOLHAPUR,CHANDGAD,,8.62818E+14,"State Highway 131, Chandgad, Kolhapur, Maharashtra, India",20:55.0,0,0,1,0,ON ROAD,locationEvent,MH12EF6546
CHANDRAPUR,RAJURA,,8.62818E+14,"Rajura, Chandrapur, Maharashtra, India",20:55.0,0,0,1,0,ON ROAD,locationEvent,MH14BT1674
CHANDRAPUR,CHIMUR,,8.62818E+14,"NH353E, Chimur, Chandrapur, Maharashtra, 442903, India",18:40.0,0,0,1,1,ON ROAD,locationEvent,MH14BT4662
KOLHAPUR,KAGAL,,8.69247E+14,"Kagal, Kolhapur, Maharashtra, 416216, India",15:24.0,0,0,1,0,ON ROAD,"stopEvent,lowBatteryAlert,locationEvent",MH14BT3711
BHANDARA,TUMSAR,,8.62818E+14,TUMSAR - Bus Stop,04:09.0,0,0,2,0,ON ROAD,locationEvent,MH07C9447
THANE,MURBAD,,8.62818E+14,MURBAD - Bus Stop,03:09.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH12EF6967
THANE,MURBAD,,8.62818E+14,MURBAD - Bus Stop,59:17.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH07C7256
SINDHUDURG,KANKAVALI,,8.68997E+14,KANKAVALI Depot,54:42.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryResetAlert,stopEvent",MH20BL0441
NAGPUR,NAGPUR RURAL 2,,8.62818E+14,NAGPUR CBS 1 Depot,51:52.0,0,0,2,0,ON ROAD,"locationEvent,stopEvent",MH14BT5008
THANE,THANE I,,8.67322E+14,"Kalyan Road, Bhivandi, Thane, Maharashtra, 421311, India",50:23.0,33.1,0,1,1,ON ROAD,locationEvent,MH20BL1471
SINDHUDURG,KANKAVALI,,8.68996E+14,KANKAVALI - Bus Stop,49:07.0,0,0,1,0,ON ROAD,"tiltAlert,locationEvent",MH20BL1207
PALGHAR,VASAI,,8.62818E+14,"Chimaji Appa Ground, Bassein Road, Vasai Road, Vasai, Palghar, Maharashtra, 401200, India",46:33.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH20D8675
PUNE,SHIVAJINAGAR,,8.67322E+14,"Vinayak Nagar, Juni Sangvi, Pune, Pune District, Maharashtra, 411001, India",44:45.0,0,0,1,0,ON ROAD,locationEvent,MH09EM1936
PUNE,INDAPUR,,8.62818E+14,"Indapur, Pune District, Maharashtra, 413106, India",42:21.0,0,0,2,0,ON ROAD,locationEvent,MH12EF6062
KOLHAPUR,KOLHAPUR,,8.68997E+14,KOLHAPUR - Bus Stop,36:35.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH06S8415
LATUR,LATUR,,8.62818E+14,"NH548B, Khadgaon, Latur, Maharashtra, 413512, India",36:15.0,0,0,2,0,ON ROAD,locationEvent,MH07C7461
SANGLI,TASGAON,,8.62818E+14,"Atpadi, Sangli district, Maharashtra, 415300, India",35:11.0,0,0,1,0,ON ROAD,locationEvent,MH408919
SOLAPUR,PANDHARPUR,,8.62818E+14,"SH76, Pandharpur, Solapur, Maharashtra, 413300, India",30:16.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH07C7155
SANGLI,ISLAMPUR,,8.68997E+14,"Islampur Bus Station, Peth-Sangli Road, Shivaj Chowk, Islampur, Walwa, Sangli district, Maharashtra, 415409, India",25:46.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryResetAlert",MH14BT2901
KOLHAPUR,AJRA,,8.62818E+14,"Ajra, Kolhapur, Maharashtra, 416505, India",24:41.0,0,0,1,1,ON ROAD,locationEvent,MH12EF6894
THANE,MURBAD,,8.62818E+14,MURBAD Depot,24:40.0,0,0,2,0,ON ROAD,locationEvent,MH20D8885
NANDED,HADGAON,,8.62818E+14,"Nanded-Waghala, Nanded, Nanded, Maharashtra, 431600, India",22:32.0,0,0,2,0,ON ROAD,"locationEvent,stopEvent",MH20BL1274
THANE,MURBAD,,8.62818E+14,MURBAD Depot,21:25.0,0,1,1,1,ON ROAD,locationEvent,MH40N9169
AMRAVATI,PARATWADA,,8.62818E+14,"NH353J, Paratwada, Amravati, Maharashtra, 444800, India",21:12.0,0,0,1,0,ON ROAD,"lowBatteryAlert,locationEvent",MH40Y5754
PUNE,DAUND,,8.62818E+14,"NH160, Veer Savarkar Nagar, Daund, Pune, Pune District, Maharashtra, 413800, India",21:04.0,0,1,2,1,ON ROAD,"locationEvent,stopEvent",MH40N8408
