"division_name","depot_name","division_id","depot_id","route_code","device_imei","event_location","event_date","speed","ignition_status","gps_status","main_battery_status","vehicle_status","running_status","vehicle_reg_no"
"THANE","MURBAD","51","162"," ","862818040407191","BADLAPUR - Bus Stop","2020-06-27 00:01:38.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT1393"
"OSMANABAD","OMERGA","37","186"," ","862818048018362","Umarga, Osmanabad, Maharashtra, 413606, India","2020-06-27 00:01:37.0","0","0","1","1","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH20BL0793"
"WARDHA","WARDHA","53","290"," ","862818047811809","Wardha, Maharashtra, 442001, India","2020-06-27 00:01:37.0","0","0","1","1","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH40N9148"
"AURANGABAD","AURANGABAD II","5","19"," ","869247044537840","AURANGABAD - Bus Stop","2020-06-27 00:01:36.0","0","1","1","1","ON ROAD","unauthorizedStopAlert,stopEvent,locationEvent","MH14BT2642"
"NANDED","KANDHAR","35","122"," ","862818048064929","SH222;SH223, Loha, Nānded, Nanded, Maharashtra, 431708, India","2020-06-27 00:01:36.0","0","0","1","1","ON ROAD","locationEvent","MH20BL0332"
"AHMADNAGAR","JAMKHED","4","106"," ","869247043476990","NH548D;561, Jamkhed, Ahmednagar, Maharashtra, 413200, India","2020-06-27 00:01:36.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU6615"
"DHULE","NAVAPUR","15","184"," ","869247044592589","Navapur, Nandubar, Maharashtra, 425418, India","2020-06-27 00:01:33.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU7523"
"SANGLI","VITA","45","280"," ","869247045802631","VITA Depot","2020-06-27 00:01:33.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH14BT3780"
"RATNAGIRI","RATNAGIRI","44","227"," ","869247044573423","BAMBAR - Bus Stop","2020-06-27 00:01:33.0","0","0","1","1","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH13CU7254"
"RATNAGIRI","MANDANGAD","44","159"," ","869247044504014","NH965DD, Mandangad, Kulāba, Konkan Division, Maharashtra, 415203, India","2020-06-27 00:01:31.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU7310"
"RATNAGIRI","DEORUKH","44","71"," ","862818043712100","DEORUKH Depot","2020-06-27 00:01:31.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL2112"
"LATUR","AUSA","29","24"," ","862818041741374","Sawe Wadi, Latur, Maharashtra, 413512, India","2020-06-27 00:01:31.0","0","0","1","1","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH20BL0648"
"THANE","KALYAN","51","116"," ","862818040286249","KALYAN Depot","2020-06-27 00:01:31.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH07C7479"
"PALGHAR","ARNALA","40","17"," ","862818047803228","VIRAR PUSHPANAGAR - Bus Stop","2020-06-27 00:01:31.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH14BT2595"
"LATUR","LATUR","29","140"," ","862818040351019","Old Ausa Road, Deshpande Colony, Latur, Maharashtra, 413512, India","2020-06-27 00:01:31.0","0","0","1","1","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH20BL1060"
"SANGLI","VITA","45","280"," ","869247045953822","VITA Depot","2020-06-27 00:01:30.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT3312"
"PUNE","SWARGATE","41","259"," ","867322031125099","Swargate, Pune, Pune District, Maharashtra, 411001, India","2020-06-27 00:01:30.0","0","0","A","1","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH06S9506"
"SOLAPUR","AKKALKOT","46","7"," ","869247045950596","NH652, Akkalkot, Solapur, Maharashtra, 413216, India","2020-06-27 00:01:30.0","0","0","1","1","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH12EF6165"
"AMRAVATI","WARUD","3","293"," ","862818047888948","WARUD - Bus Stop","2020-06-27 00:01:30.0","0","0","1","1","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH40AQ6254"
"OSMANABAD","OSMANABAD","37","187"," ","862818041633100","OSMANABAD Depot","2020-06-27 00:01:30.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT1766"
"RAIGAD","PEN","43","190"," ","862818041630973","PEN Depot","2020-06-27 00:01:28.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT2102"
"CHANDRAPUR","CHANDRAPUR","14","55"," ","862818047797644","WARORA - Bus Stop","2020-06-27 00:01:28.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40N8541"
"RATNAGIRI","DAPOLI","44","70"," ","869247044641675","Dapoli ST, SH104, Dapoli, Kulāba, Konkan Division, Maharashtra, 415712, India","2020-06-27 00:01:27.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH13CU7925"
"THANE","THANE I","51","262"," ","867322030960181","Kolse Wadi, Naupada, Thane, Maharashtra, 400606, India","2020-06-27 00:01:27.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH09EM3534"
"THANE","THANE II","51","263"," ","869247043478368","THANE CBS - Bus Stop","2020-06-27 00:01:27.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU6548"
"PUNE","TALEGAON","41","261"," ","862818040408710","SATARA Depot","2020-06-27 00:01:26.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH07C7132"
"SANGLI","VITA","45","280"," ","862818040241723","VITA Depot","2020-06-27 00:01:26.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH40N9450"
"KOLHAPUR","RADHANAGARI","25","219"," ","862818047744711","Radhanagri, Radhanagari, Kolhapur, Maharashtra, 416212, India","2020-06-27 00:01:26.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT3726"
"KOLHAPUR","KOLHAPUR","25","117"," ","868996034793547","KOLHAPUR Depot","2020-06-27 00:01:26.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH14BT0508"
"AURANGABAD","PAITHAN","5","213"," ","869247043447272","PAITHAN Depot","2020-06-27 00:01:25.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20EL2465"
"BEED","AMBAJOGAI","6","3"," ","862818040405690","NH548C, Bīr, Bid, Maharashtra, India","2020-06-27 00:01:25.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20D9690"
"OSMANABAD","TULJAPUR","37","264"," ","862818047985850","Parbhani, Tuljapur, Osmanabad, Maharashtra, 413600, India","2020-06-27 00:01:25.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40N9671"
"MUMBAI","MUMBAI CENTRAL","32","142"," ","869247043450540","ST DEPOT VIDYAVIHAR, Nathani Road, Premier Colony, L Ward, Mumbai, Mumbai Suburban, Maharashtra, 400070, India","2020-06-27 00:01:24.0","0","0","1","1","ON ROAD","unauthorizedStopAlert,stopEvent,locationEvent","MH13CU6582"
"RATNAGIRI","KHED","44","112"," ","869247045737498","SH104, Khed, Kulāba, Konkan Division, Maharashtra, 415709, India","2020-06-27 00:01:24.0","0","0","1","1","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH14BT2583"
"LATUR","AUSA","29","24"," ","869247044593462","Hashmi Nagar, Ausa, Latur, Maharashtra, 413520, India","2020-06-27 00:01:23.0","0","0","1","1","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH13CU8149"
"SOLAPUR","AKKALKOT","46","7"," ","862818040326946","NH652, Akkalkot, Solapur, Maharashtra, 413216, India","2020-06-27 00:01:23.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH11BL9398"
"NANDED","DEGLOOR","35","64"," ","869247044596762","18.553333, 77.583983","2020-06-27 00:01:23.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU7378"
"SATARA","KOREGAON","50","129"," ","862818043689175","Koregaon, Satara, Maharashtra, 415500, India","2020-06-27 00:01:23.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH14BT3576"
"JALGAON","ERANDOL","23","76"," ","862818048019311","ERANDOL Depot","2020-06-27 00:01:22.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH40N9077"
"NANDED","NANDED ","35","176"," ","869247044642699","Nanded-Waghala, Nānded, Nanded, Maharashtra, 431600, India","2020-06-27 00:01:21.0","0","0","1","1","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH13CU7835"
"THANE","KALYAN","51","116"," ","862818040286256","KALYAN Depot","2020-06-27 00:01:20.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL0864"
"AHMADNAGAR","SANGAMNER","4","244"," ","868997036558680","Pune Nashik Road, Sangamner, Ahmadnagar, Ahmednagar, Maharashtra, 422605, India","2020-06-27 00:01:20.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH14BT0684"
"JALGAON","RAVER","23","228"," ","869247044592159","RAVER Depot","2020-06-27 00:01:19.0","0","0","1","1","MAINTENANCE","locationEvent,stopEvent","MH13CU7907"
"NASIK","MALEGAON","36","153"," ","868997036570115","MALEGAON Depot","2020-06-27 00:01:19.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH12EF6688"
"SOLAPUR","BARSHI","46","44"," ","862818047818598","BARSHI Depot","2020-06-27 00:01:19.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH14BT2609"
"NASIK","YEOLA","36","294"," ","867322031137540","YEOLA Depot","2020-06-27 00:01:19.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH40Y5670"
"JALGAON","CHOPADA","23","61"," ","862818047986635","CHOPADA Depot","2020-06-27 00:01:18.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL2539"
"JALNA","JAFRABAD","24","101"," ","869247044638747","20.193467, 76.013517","2020-06-27 00:01:18.0","0","0","1","1","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH13CU8434"
"THANE","THANE I","51","262"," ","867322030760102","Vadgaon Budruk, Katraj, Pune, Pune District, Maharashtra, 411046, India","2020-06-27 00:01:17.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH06S9769"
"SATARA","WAI","50","288"," ","868997036634705","WAI Depot","2020-06-27 00:01:15.0","0","0","1","1","ON ROAD","unauthorizedStopAlert,stopEvent,locationEvent","MH14BT4595"
"SATARA","WAI","50","288"," ","868997036774790","WAI Depot","2020-06-27 00:01:14.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40N9442"
"RAIGAD","SHRIVARDHAN","43","231"," ","862818043716648","Shrivardhan, Kulāba, Konkan Division, Maharashtra, 402110, India","2020-06-27 00:01:14.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT1836"
"CHANDRAPUR","CHIMUR","14","58"," ","862818047896495","CHIMUR - Bus Stop","2020-06-27 00:01:14.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH07C9376"
"NASIK","NASIK I","36","181"," ","867322030894463","NASIK I Depot","2020-06-27 00:01:13.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH40Y5661"
"NANDED","NANDED ","35","176"," ","869247044615364","N.T.C.MILL - Bus Stop","2020-06-27 00:01:13.0","0","0","1","1","OFF ROAD","stopEvent,locationEvent","MH09EM9749"
"LATUR","LATUR","29","140"," ","862818040246912","Old Ausa Road, Deshpande Colony, Latur, Maharashtra, 413512, India","2020-06-27 00:01:13.0","0","0","1","0","OFF ROAD","stopEvent,locationEvent","MH20BL0781"
"RATNAGIRI","KHED","44","112"," ","862818043691668","SH104, Khed, Kulāba, Konkan Division, Maharashtra, 415709, India","2020-06-27 00:01:13.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT2755"
"JALNA","PARTUR","24","209"," ","862818047808961","NH753A;752I, Vrundavan Colony, Jalna, Maharashtra, 431200, India","2020-06-27 00:01:12.0","0","0","1","1","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH20BL0382"
"NASIK","NASIK I","36","181"," ","867322030958086","NASIK I Depot","2020-06-27 00:01:11.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH07C7346"
"SOLAPUR","KARMALA","46","120"," ","862818047844420","KARMALA Depot","2020-06-27 00:01:11.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL4269"
"LATUR","LATUR","29","140"," ","862818040247340","Mitra Nagar, Latur, Maharashtra, 413512, India","2020-06-27 00:01:10.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT3996"
"PUNE","SHIVAJINAGAR","41","247"," ","868996034796045","Swargate, Pune, Pune District, Maharashtra, 411001, India","2020-06-27 00:01:10.0","0","0","1","1","MAINTENANCE","locationEvent,stopEvent,unauthorizedStopAlert,tiltAlert","MH06S9587"
"RAIGAD","MURUD","43","163"," ","869247045925192","Murud bus station, Revdanda Murud Road, Murud, Kulāba, Raigad, Maharashtra, 402400, India","2020-06-27 00:01:10.0","0","0","1","1","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH14BT1406"
"OSMANABAD","TULJAPUR","37","264"," ","862818048068557","TULJAPUR Depot","2020-06-27 00:01:10.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL2185"
"THANE","THANE II","51","263"," ","867322031197718","PAREL - Bus Stop","2020-06-27 00:01:10.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH09EM3530"
"MUMBAI","PANVEL","32","203"," ","867322031197528","PANVEL Depot","2020-06-27 00:01:09.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH20BL1478"
"PARBHANI","HINGOLI","38","90"," ","869247044588553","NH461B, Hingoli, Maharashtra, 431513, India","2020-06-27 00:01:09.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH09EM9752"
"NASIK","PETH","36","191"," ","867322031133093","PETH Depot","2020-06-27 00:01:09.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH14BT4525"
"JALGAON","YAWAL","23","296"," ","869247044593017","SH4, Yawal, जळगाव, Jalgaon, Maharashtra, India","2020-06-27 00:01:09.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH09FL0468"
"SOLAPUR","MANGALWEDHA","46","166"," ","862818043697103","MANGALWEDHA Depot","2020-06-27 00:01:08.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT0913"
"SOLAPUR","SANGOLA","46","246"," ","869247045972699","SANGOLA Depot","2020-06-27 00:01:08.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT2862"
"RATNAGIRI","GUHAGAR","44","81"," ","862818041651433","GUHAGAR Depot","2020-06-27 00:01:07.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH12EF6964"
"PALGHAR","ARNALA","40","17"," ","862818041739493","VIRAR PUSHPANAGAR - Bus Stop","2020-06-27 00:01:07.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL1507"
"MUMBAI","PAREL MUMBAI","32","205"," ","867322030808489","PAREL - Bus Stop","2020-06-27 00:01:07.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL2761"
"PUNE","CHINCHWAD","41","60"," ","868996034795120","MANMAD Depot","2020-06-27 00:01:07.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH14BT3162"
"JALNA","PARTUR","24","209"," ","862818047896172","PARTUR Depot","2020-06-27 00:01:07.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH06S8579"
"NANDED","MAHUR","35","147"," ","869247044593405","NH161A, Mahur, Nanded, Maharashtra, 431721, India","2020-06-27 00:01:06.0","0","0","1","1","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH13CU8414"
"OSMANABAD","OMERGA","37","186"," ","862818047986221","OMERGA - Bus Stop","2020-06-27 00:01:06.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL0195"
"SANGLI","SHIRALA","45","237"," ","869247046005192","Miraj, सांगली, Sangli, Sangli district, Maharashtra, 416400, India","2020-06-27 00:01:06.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT3713"
"WARDHA","ARVI","53","20"," ","862818047891793","NH647, Arvi, Wardha, Maharashtra, 442200, India","2020-06-27 00:01:06.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH40AQ6143"
"BEED","ASHTI","6","21"," ","869247044583653","NH561, Bīr, Bid, Maharashtra, 414203, India","2020-06-27 00:01:06.0","0","0","1","1","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH13CU7530"
"BEED","PARALI","6","206"," ","869247044614797","PARALI Depot","2020-06-27 00:01:05.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH13CU6973"
"KOLHAPUR","GADHINGLAJ","25","79"," ","862818047888690","GADHINGLAJ Depot","2020-06-27 00:01:05.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH11T9284"
"CHANDRAPUR","RAJURA","14","222"," ","869247043456216","NH930D, Chandrapur, Maharashtra, India","2020-06-27 00:01:04.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU6339"
"PUNE","SHIVAJINAGAR","41","247"," ","867322030769061","MIDC Bhosari, Ajmera, Pune, Pune District, Maharashtra, 411001, India","2020-06-27 00:01:04.0","0","1","1","1","ON ROAD","stopEvent,locationEvent,tiltAlert","MH14GU3109"
"PALGHAR","ARNALA","40","17"," ","869247045882757","ARNALA Depot","2020-06-27 00:01:04.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL1670"
"THANE","THANE II","51","263"," ","869247043467718","THANE CBS - Bus Stop","2020-06-27 00:01:04.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH13CU6841"
"JALGAON","CHOPADA","23","61"," ","862818048065785","CHOPADA Depot","2020-06-27 00:01:04.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT1851"
"NANDED","KANDHAR","35","122"," ","862818048055133","SH222;SH223, Loha, Nānded, Nanded, Maharashtra, 431708, India","2020-06-27 00:01:03.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT1510"
"JALNA","JALNA","24","105"," ","869247044612957","JALNA Depot","2020-06-27 00:01:03.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL3474"
"KOLHAPUR","KOLHAPUR","25","117"," ","868997031754425","KOLHAPUR Depot","2020-06-27 00:01:03.0","0","1","1","1","ON ROAD","locationEvent","MH14BT3731"
"LATUR","LATUR","29","140"," ","869247044576533","Mitra Nagar, Latur, Maharashtra, 413512, India","2020-06-27 00:01:02.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH09EM9647"
"KOLHAPUR","GADHINGLAJ","25","79"," ","862818047856010","GADHINGLAJ Depot","2020-06-27 00:01:02.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH12CH7868"
"KOLHAPUR","GAGANBAWDA","25","77"," ","869247045924021","Gaganbavda, Kolhapur, Maharashtra, 416205, India","2020-06-27 00:01:02.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT1168"
"JALGAON","MUKTAINAGAR","23","152"," ","869247044591136","MUKTAINAGAR Depot","2020-06-27 00:01:01.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU6866"
"JALGAON","JAMNER","23","107"," ","862818040401012","JAMNER Depot","2020-06-27 00:01:01.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH20BL0945"
"THANE","VITTHAL WADI","51","286"," ","862818041635493","VITTHALWADI - Bus Stop","2020-06-27 00:01:00.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT3027"
"SATARA","KOREGAON","50","129"," ","869247045924484","Koregaon, Satara, Maharashtra, 415500, India","2020-06-27 00:01:00.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH14BT0759"
"SATARA","SATARA","50","257"," ","868996034793414","SATARA Depot","2020-06-27 00:01:00.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH04JK4624"
"AMRAVATI","MORSHI","3","165"," ","862818043697715","Morshi, Amravati, Maharashtra, 444905, India","2020-06-27 00:00:59.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH40N9966"
"JALGAON","CHOPADA","23","61"," ","862818048115275","CHOPADA Depot","2020-06-27 00:00:59.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH14BT1875"
"NAGPUR","NAGPUR RURAL 2","34","178"," ","862818040426712","NAGPUR CBS 1 Depot","2020-06-27 00:00:59.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH06BW0813"
"NASIK","PIMPALGAON","36","193"," ","868997036637807","PIMPALGAON Depot","2020-06-27 00:00:59.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH14HG8293"
"THANE","THANE I","51","262"," ","867322031070931","Kolse Wadi, Naupada, Thane, Maharashtra, 400606, India","2020-06-27 00:00:59.0","0","1","1","1","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH14BT4484"
"THANE","KALYAN","51","116"," ","869247044591466","KALYAN Depot","2020-06-27 00:00:59.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH09EM9461"
"JALNA","JALNA","24","105"," ","869247044592373","JALNA Depot","2020-06-27 00:00:59.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH09EM9217"
"BHANDARA","SAKOLI","9","239"," ","862818047888781","SAKOLI - Bus Stop","2020-06-27 00:00:58.0","0","0","1","1","AT DWS","locationEvent,unauthorizedStopAlert,stopEvent","MH40N8603"
"PUNE","BARAMATI","41","40"," ","862818040272710","Baramati Bus Stand, Doctor Ambedakar Putalal Road, Samarth Nagar, Baramati, Pune, Pune District, Maharashtra, India","2020-06-27 00:00:58.0","0","1","1","1","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH14BT3259"
"SOLAPUR","KURDUWADI","46","136"," ","862818040345060","Kurduvadi, Solapur, Maharashtra, 413230, India","2020-06-27 00:00:58.0","0","0","1","1","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH14BT3787"
"PUNE","SHIVAJINAGAR","41","247"," ","867322031013915","Shankar Kalat Nagar, Wakad, Punawale, Pune, Pune District, Maharashtra, 412101, India","2020-06-27 00:00:58.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH04JK0194"
